OrderID,ProductID,OrderDetailUnitPrice,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ShippedDateMissing,ProductName,CategoryID,ProductUnitPrice,CategoryName,CustomerCompany,Country,ShipperID,ShipperCompany,Revenue,DeliveryDays,OrderMonth
10919,40,18.4,20,0,LINOD,2,1998-03-02,1998-03-30,1998-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,False,Boston Crab Meat,8,18.4,Seafood,LINO-Delicateses,Venezuela,2,United Package,368.0,2.0,1998-03
10920,50,16.25,24,0,AROUT,4,1998-03-03,1998-03-31,1998-03-09,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,False,Valkoinen suklaa,3,16.25,Confections,Around the Horn,UK,2,United Package,390.0,6.0,1998-03
10921,35,18.0,10,0,VAFFE,1,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Steeleye Stout,1,18.0,Beverages,Vaffeljernet,Denmark,1,Speedy Express,180.0,6.0,1998-03
10921,63,43.9,40,0,VAFFE,1,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Vegie-spread,2,43.9,Condiments,Vaffeljernet,Denmark,1,Speedy Express,1756.0,6.0,1998-03
10922,17,39.0,15,0,HANAR,5,1998-03-03,1998-03-31,1998-03-05,3,62.74,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil,False,Alice Mutton,6,39.0,Meat/Poultry,Hanari Carnes,Brazil,3,Federal Shipping,585.0,2.0,1998-03
10922,24,4.5,35,0,HANAR,5,1998-03-03,1998-03-31,1998-03-05,3,62.74,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil,False,Guaran Fantstica,1,4.5,Beverages,Hanari Carnes,Brazil,3,Federal Shipping,157.5,2.0,1998-03
10923,42,14.0,10,0,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,False,Singaporean Hokkien Fried Mee,5,14.0,Grains/Cereals,La maison d'Asie,France,3,Federal Shipping,140.0,10.0,1998-03
10923,43,46.0,10,0,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,False,Ipoh Coffee,1,46.0,Beverages,La maison d'Asie,France,3,Federal Shipping,460.0,10.0,1998-03
10923,67,14.0,24,0,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Unknown,31000,France,False,Laughing Lumberjack Lager,1,14.0,Beverages,La maison d'Asie,France,3,Federal Shipping,336.0,10.0,1998-03
10924,10,31.0,20,0,BERGS,3,1998-03-04,1998-04-01,1998-04-08,2,151.52,Berglunds snabbkp,Berguvsvgen 8,Lule,Unknown,S-958 22,Sweden,False,Ikura,8,31.0,Seafood,Berglunds snabbkp,Sweden,2,United Package,620.0,35.0,1998-03
10924,28,45.6,30,0,BERGS,3,1998-03-04,1998-04-01,1998-04-08,2,151.52,Berglunds snabbkp,Berguvsvgen 8,Lule,Unknown,S-958 22,Sweden,False,Rssle Sauerkraut,7,45.6,Produce,Berglunds snabbkp,Sweden,2,United Package,1368.0,35.0,1998-03
10924,75,7.75,6,0,BERGS,3,1998-03-04,1998-04-01,1998-04-08,2,151.52,Berglunds snabbkp,Berguvsvgen 8,Lule,Unknown,S-958 22,Sweden,False,Rhnbru Klosterbier,1,7.75,Beverages,Berglunds snabbkp,Sweden,2,United Package,46.5,35.0,1998-03
10925,36,19.0,25,0,HANAR,3,1998-03-04,1998-04-01,1998-03-13,1,2.27,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil,False,Inlagd Sill,8,19.0,Seafood,Hanari Carnes,Brazil,1,Speedy Express,475.0,9.0,1998-03
10925,52,7.0,12,0,HANAR,3,1998-03-04,1998-04-01,1998-03-13,1,2.27,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil,False,Filo Mix,5,7.0,Grains/Cereals,Hanari Carnes,Brazil,1,Speedy Express,84.0,9.0,1998-03
10926,11,21.0,2,0,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,Unknown,5021,Mexico,False,Queso Cabrales,4,21.0,Dairy Products,Ana Trujillo Emparedados y helados,Mexico,3,Federal Shipping,42.0,7.0,1998-03
10926,13,6.0,10,0,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,Unknown,5021,Mexico,False,Konbu,8,6.0,Seafood,Ana Trujillo Emparedados y helados,Mexico,3,Federal Shipping,60.0,7.0,1998-03
10926,19,9.2,7,0,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,Unknown,5021,Mexico,False,Teatime Chocolate Biscuits,3,9.2,Confections,Ana Trujillo Emparedados y helados,Mexico,3,Federal Shipping,64.39999999999999,7.0,1998-03
10926,72,34.8,10,0,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,Unknown,5021,Mexico,False,Mozzarella di Giovanni,4,34.8,Dairy Products,Ana Trujillo Emparedados y helados,Mexico,3,Federal Shipping,348.0,7.0,1998-03
10927,20,81.0,5,0,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.79,La corne d-abondance,"67, avenue de l-Europe",Versailles,Unknown,78000,France,False,Sir Rodney's Marmalade,3,81.0,Confections,La corne d'abondance,France,1,Speedy Express,405.0,34.0,1998-03
10927,52,7.0,5,0,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.79,La corne d-abondance,"67, avenue de l-Europe",Versailles,Unknown,78000,France,False,Filo Mix,5,7.0,Grains/Cereals,La corne d'abondance,France,1,Speedy Express,35.0,34.0,1998-03
10927,76,18.0,20,0,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.79,La corne d-abondance,"67, avenue de l-Europe",Versailles,Unknown,78000,France,False,Lakkalikri,1,18.0,Beverages,La corne d'abondance,France,1,Speedy Express,360.0,34.0,1998-03
10928,47,9.5,5,0,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galera del gastronmo,"Rambla de Catalua, 23",Barcelona,Unknown,8022,Spain,False,Zaanse koeken,3,9.5,Confections,Galera del gastrnomo,Spain,1,Speedy Express,47.5,13.0,1998-03
10928,76,18.0,5,0,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galera del gastronmo,"Rambla de Catalua, 23",Barcelona,Unknown,8022,Spain,False,Lakkalikri,1,18.0,Beverages,Galera del gastrnomo,Spain,1,Speedy Express,90.0,13.0,1998-03
10929,21,10.0,60,0,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,Mnchen,Unknown,80805,Germany,False,Sir Rodney's Scones,3,10.0,Confections,Frankenversand,Germany,1,Speedy Express,600.0,7.0,1998-03
10929,75,7.75,49,0,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,Mnchen,Unknown,80805,Germany,False,Rhnbru Klosterbier,1,7.75,Beverages,Frankenversand,Germany,1,Speedy Express,379.75,7.0,1998-03
10929,77,13.0,15,0,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,Mnchen,Unknown,80805,Germany,False,Original Frankfurter grne Soe,2,13.0,Condiments,Frankenversand,Germany,1,Speedy Express,195.0,7.0,1998-03
10930,21,10.0,36,0,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,False,Sir Rodney's Scones,3,10.0,Confections,Suprmes dlices,Belgium,3,Federal Shipping,360.0,12.0,1998-03
10930,27,43.9,25,0,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,False,Schoggi Schokolade,3,43.9,Confections,Suprmes dlices,Belgium,3,Federal Shipping,1097.5,12.0,1998-03
10930,55,24.0,25,0,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,False,Pt chinois,6,24.0,Meat/Poultry,Suprmes dlices,Belgium,3,Federal Shipping,600.0,12.0,1998-03
10930,58,13.25,30,0,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,False,Escargots de Bourgogne,8,13.25,Seafood,Suprmes dlices,Belgium,3,Federal Shipping,397.5,12.0,1998-03
10931,13,6.0,42,0,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genve,Unknown,1204,Switzerland,False,Konbu,8,6.0,Seafood,Richter Supermarkt,Switzerland,2,United Package,252.0,13.0,1998-03
10931,57,19.5,30,0,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genve,Unknown,1204,Switzerland,False,Ravioli Angelo,5,19.5,Grains/Cereals,Richter Supermarkt,Switzerland,2,United Package,585.0,13.0,1998-03
10932,16,17.45,30,0,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app-,"12, rue des Bouchers",Marseille,Unknown,13008,France,False,Pavlova,3,17.45,Confections,Bon app',France,1,Speedy Express,523.5,18.0,1998-03
10932,62,49.3,14,0,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app-,"12, rue des Bouchers",Marseille,Unknown,13008,France,False,Tarte au sucre,3,49.3,Confections,Bon app',France,1,Speedy Express,690.1999999999999,18.0,1998-03
10932,72,34.8,16,0,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app-,"12, rue des Bouchers",Marseille,Unknown,13008,France,False,Mozzarella di Giovanni,4,34.8,Dairy Products,Bon app',France,1,Speedy Express,556.8,18.0,1998-03
10932,75,7.75,20,0,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app-,"12, rue des Bouchers",Marseille,Unknown,13008,France,False,Rhnbru Klosterbier,1,7.75,Beverages,Bon app',France,1,Speedy Express,155.0,18.0,1998-03
10933,53,32.8,2,0,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,False,Perth Pasties,6,32.8,Meat/Poultry,Island Trading,UK,3,Federal Shipping,65.6,10.0,1998-03
10933,61,28.5,30,0,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,False,Sirop d'rable,2,28.5,Condiments,Island Trading,UK,3,Federal Shipping,855.0,10.0,1998-03
10934,6,25.0,20,0,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Unknown,60528,Germany,False,Grandma's Boysenberry Spread,2,25.0,Condiments,Lehmanns Marktstand,Germany,3,Federal Shipping,500.0,3.0,1998-03
10935,1,18.0,21,0,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,False,Chai,1,18.0,Beverages,Wellington Importadora,Brazil,3,Federal Shipping,378.0,9.0,1998-03
10935,18,62.5,4,0,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,False,Carnarvon Tigers,8,62.5,Seafood,Wellington Importadora,Brazil,3,Federal Shipping,250.0,9.0,1998-03
10935,23,9.0,8,0,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,False,Tunnbrd,5,9.0,Grains/Cereals,Wellington Importadora,Brazil,3,Federal Shipping,72.0,9.0,1998-03
10936,36,19.0,30,0,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,False,Inlagd Sill,8,19.0,Seafood,Great Lakes Food Market,USA,2,United Package,570.0,9.0,1998-03
10937,28,45.6,8,0,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,Unknown,1010,Argentina,False,Rssle Sauerkraut,7,45.6,Produce,Cactus Comidas para llevar,Argentina,3,Federal Shipping,364.8,3.0,1998-03
10937,34,14.0,20,0,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,Unknown,1010,Argentina,False,Sasquatch Ale,1,14.0,Beverages,Cactus Comidas para llevar,Argentina,3,Federal Shipping,280.0,3.0,1998-03
10938,13,6.0,20,0,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstrae 10,Cunewalde,Unknown,1307,Germany,False,Konbu,8,6.0,Seafood,QUICK-Stop,Germany,2,United Package,120.0,6.0,1998-03
10938,43,46.0,24,0,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstrae 10,Cunewalde,Unknown,1307,Germany,False,Ipoh Coffee,1,46.0,Beverages,QUICK-Stop,Germany,2,United Package,1104.0,6.0,1998-03
10938,60,34.0,49,0,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstrae 10,Cunewalde,Unknown,1307,Germany,False,Camembert Pierrot,4,34.0,Dairy Products,QUICK-Stop,Germany,2,United Package,1666.0,6.0,1998-03
10938,71,21.5,35,0,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstrae 10,Cunewalde,Unknown,1307,Germany,False,Flotemysost,4,21.5,Dairy Products,QUICK-Stop,Germany,2,United Package,752.5,6.0,1998-03
10939,2,19.0,10,0,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,False,Chang,1,19.0,Beverages,Magazzini Alimentari Riuniti,Italy,2,United Package,190.0,3.0,1998-03
10939,67,14.0,40,0,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,False,Laughing Lumberjack Lager,1,14.0,Beverages,Magazzini Alimentari Riuniti,Italy,2,United Package,560.0,3.0,1998-03
10940,7,30.0,8,0,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app-,"12, rue des Bouchers",Marseille,Unknown,13008,France,False,Uncle Bob's Organic Dried Pears,7,30.0,Produce,Bon app',France,3,Federal Shipping,240.0,12.0,1998-03
10940,13,6.0,20,0,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app-,"12, rue des Bouchers",Marseille,Unknown,13008,France,False,Konbu,8,6.0,Seafood,Bon app',France,3,Federal Shipping,120.0,12.0,1998-03
10941,31,12.5,44,0,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Gorgonzola Telino,4,12.5,Dairy Products,Save-a-lot Markets,USA,2,United Package,550.0,9.0,1998-03
10941,62,49.3,30,0,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Tarte au sucre,3,49.3,Confections,Save-a-lot Markets,USA,2,United Package,1479.0,9.0,1998-03
10941,68,12.5,80,0,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Scottish Longbreads,3,12.5,Confections,Save-a-lot Markets,USA,2,United Package,1000.0,9.0,1998-03
10941,72,34.8,50,0,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,False,Mozzarella di Giovanni,4,34.8,Dairy Products,Save-a-lot Markets,USA,2,United Package,1739.9999999999998,9.0,1998-03
10942,49,20.0,28,0,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,False,Maxilaku,3,20.0,Confections,Reggiani Caseifici,Italy,3,Federal Shipping,560.0,7.0,1998-03
10943,13,6.0,15,0,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B-s Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,False,Konbu,8,6.0,Seafood,B's Beverages,UK,2,United Package,90.0,8.0,1998-03
10943,22,21.0,21,0,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B-s Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,False,Gustaf's Knckebrd,5,21.0,Grains/Cereals,B's Beverages,UK,2,United Package,441.0,8.0,1998-03
10943,46,12.0,15,0,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B-s Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,False,Spegesild,8,12.0,Seafood,B's Beverages,UK,2,United Package,180.0,8.0,1998-03
10944,11,21.0,5,0,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Queso Cabrales,4,21.0,Dairy Products,Bottom-Dollar Markets,Canada,3,Federal Shipping,105.0,1.0,1998-03
10944,44,19.45,18,0,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Gula Malacca,2,19.45,Condiments,Bottom-Dollar Markets,Canada,3,Federal Shipping,350.09999999999997,1.0,1998-03
10944,56,38.0,18,0,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Gnocchi di nonna Alice,5,38.0,Grains/Cereals,Bottom-Dollar Markets,Canada,3,Federal Shipping,684.0,1.0,1998-03
10945,13,6.0,20,0,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,False,Konbu,8,6.0,Seafood,Morgenstern Gesundkost,Germany,1,Speedy Express,120.0,6.0,1998-03
10945,31,12.5,10,0,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,4179,Germany,False,Gorgonzola Telino,4,12.5,Dairy Products,Morgenstern Gesundkost,Germany,1,Speedy Express,125.0,6.0,1998-03
10946,10,31.0,25,0,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Ikura,8,31.0,Seafood,Vaffeljernet,Denmark,2,United Package,775.0,7.0,1998-03
10946,24,4.5,25,0,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Guaran Fantstica,1,4.5,Beverages,Vaffeljernet,Denmark,2,United Package,112.5,7.0,1998-03
10946,77,13.0,40,0,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,rhus,Unknown,8200,Denmark,False,Original Frankfurter grne Soe,2,13.0,Condiments,Vaffeljernet,Denmark,2,United Package,520.0,7.0,1998-03
10947,59,55.0,4,0,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B-s Beverages,Fauntleroy Circus,London,Unknown,EC2 5NT,UK,False,Raclette Courdavault,4,55.0,Dairy Products,B's Beverages,UK,2,United Package,220.0,3.0,1998-03
10948,50,16.25,9,0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,False,Valkoinen suklaa,3,16.25,Confections,Godos Cocina Tpica,Spain,3,Federal Shipping,146.25,6.0,1998-03
10948,51,53.0,40,0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,False,Manjimup Dried Apples,7,53.0,Produce,Godos Cocina Tpica,Spain,3,Federal Shipping,2120.0,6.0,1998-03
10948,55,24.0,4,0,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,False,Pt chinois,6,24.0,Meat/Poultry,Godos Cocina Tpica,Spain,3,Federal Shipping,96.0,6.0,1998-03
10949,6,25.0,12,0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Grandma's Boysenberry Spread,2,25.0,Condiments,Bottom-Dollar Markets,Canada,3,Federal Shipping,300.0,4.0,1998-03
10949,10,31.0,30,0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Ikura,8,31.0,Seafood,Bottom-Dollar Markets,Canada,3,Federal Shipping,930.0,4.0,1998-03
10949,17,39.0,6,0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Alice Mutton,6,39.0,Meat/Poultry,Bottom-Dollar Markets,Canada,3,Federal Shipping,234.0,4.0,1998-03
10949,62,49.3,60,0,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,False,Tarte au sucre,3,49.3,Confections,Bottom-Dollar Markets,Canada,3,Federal Shipping,2958.0,4.0,1998-03
10950,4,22.0,5,0,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Unknown,24100,Italy,False,Chef Anton's Cajun Seasoning,2,22.0,Condiments,Magazzini Alimentari Riuniti,Italy,2,United Package,110.0,7.0,1998-03
10951,33,2.5,15,0,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genve,Unknown,1204,Switzerland,False,Geitost,4,2.5,Dairy Products,Richter Supermarkt,Switzerland,2,United Package,37.5,22.0,1998-03
10951,41,9.65,6,0,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genve,Unknown,1204,Switzerland,False,Jack's New England Clam Chowder,8,9.65,Seafood,Richter Supermarkt,Switzerland,2,United Package,57.900000000000006,22.0,1998-03
10951,75,7.75,50,0,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genve,Unknown,1204,Switzerland,False,Rhnbru Klosterbier,1,7.75,Beverages,Richter Supermarkt,Switzerland,2,United Package,387.5,22.0,1998-03
10952,6,25.0,16,0,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred-s Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,False,Grandma's Boysenberry Spread,2,25.0,Condiments,Alfreds Futterkiste,Germany,1,Speedy Express,400.0,8.0,1998-03
10952,28,45.6,2,0,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred-s Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,False,Rssle Sauerkraut,7,45.6,Produce,Alfreds Futterkiste,Germany,1,Speedy Express,91.2,8.0,1998-03
10953,20,81.0,50,0,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,False,Sir Rodney's Marmalade,3,81.0,Confections,Around the Horn,UK,2,United Package,4050.0,9.0,1998-03
10953,31,12.5,50,0,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,False,Gorgonzola Telino,4,12.5,Dairy Products,Around the Horn,UK,2,United Package,625.0,9.0,1998-03
10954,16,17.45,28,0,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,False,Pavlova,3,17.45,Confections,LINO-Delicateses,Venezuela,1,Speedy Express,488.59999999999997,3.0,1998-03
10954,31,12.5,25,0,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,False,Gorgonzola Telino,4,12.5,Dairy Products,LINO-Delicateses,Venezuela,1,Speedy Express,312.5,3.0,1998-03
10954,45,9.5,30,0,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,False,Rogede sild,8,9.5,Seafood,LINO-Delicateses,Venezuela,1,Speedy Express,285.0,3.0,1998-03
10954,60,34.0,24,0,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,False,Camembert Pierrot,4,34.0,Dairy Products,LINO-Delicateses,Venezuela,1,Speedy Express,816.0,3.0,1998-03
10955,75,7.75,12,0,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk och f HB,kergatan 24,Brcke,Unknown,S-844 67,Sweden,False,Rhnbru Klosterbier,1,7.75,Beverages,Folk och f HB,Sweden,2,United Package,93.0,3.0,1998-03
10956,21,10.0,12,0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,False,Sir Rodney's Scones,3,10.0,Confections,Blauer See Delikatessen,Germany,2,United Package,120.0,3.0,1998-03
10956,47,9.5,14,0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,False,Zaanse koeken,3,9.5,Confections,Blauer See Delikatessen,Germany,2,United Package,133.0,3.0,1998-03
10956,51,53.0,8,0,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,False,Manjimup Dried Apples,7,53.0,Produce,Blauer See Delikatessen,Germany,2,United Package,424.0,3.0,1998-03
